0,0.153571
0.1,0.171247
0.2,0.22435
0.3,0.312994
0.4,0.437293
0.5,0.926531
0.6,1.78082
0.7,2.34194
0.8,3.26834
0.9,3.9018
1,4.90077
1.1,5.60702
1.2,6.67902
1.3,8.11688
1.4,9.59154
1.5,11.1031
1.6,12.6517
1.7,14.2375
1.8,15.8606
1.9,17.521
2,19.219
2.1,21.6129
2.2,23.7154
2.3,26.1849
2.4,28.3632
2.5,30.9088
2.6,33.1635
2.7,35.7856
2.8,38.1171
2.9,40.8162
3,43.8833
3.1,46.9892
3.2,50.134
3.3,53.3179
3.4,56.541
3.5,59.8033
3.6,63.4343
3.7,66.7757
3.8,70.4859
3.9,74.565
4,78.3549
4.1,82.514
4.2,86.7133
4.3,90.6237
4.4,94.9037
4.5,98.895
4.6,103.585
4.7,108.646
4.8,113.418
4.9,118.231
5,123.085
5.1,127.981
5.2,132.917
5.3,137.896
5.4,143.574
5.5,149.295
5.6,154.728
5.7,160.532
5.8,166.049
5.9,171.938
6,177.869
6.1,183.514
6.2,189.859
6.3,196.577
6.4,203.008
6.5,209.483
6.6,216.001
6.7,222.562
6.8,229.166
6.9,236.143
7,243.164
7.1,250.559
7.2,257.997
7.3,265.15
7.4,272.676
7.5,280.247
7.6,287.533
7.7,295.193
7.8,303.227
7.9,311.306
8,319.43
8.1,327.929
8.2,336.143
8.3,344.403
8.4,352.709
8.5,361.06
8.6,370.116
8.7,379.218
8.8,388.365
8.9,397.23
9,406.471
9.1,415.758
9.2,424.762
9.3,434.801
9.4,444.558
9.5,454.362
9.6,464.213
9.7,474.441
9.8,484.387
9.9,494.381
10,504.422
10.1,515.17
10.2,525.966
10.3,536.481
10.4,547.374
10.5,558.315
10.6,569.305
10.7,580.014
10.8,591.102
10.9,602.568
11,614.412
11.1,625.976
11.2,637.59
11.3,649.583
11.4,661.297
11.5,673.06
11.6,685.532
11.7,698.054
11.8,710.297
11.9,722.921
12,735.594
12.1,748.319
12.2,761.095
12.3,773.592
12.4,787.129
12.5,800.387
12.6,813.698
12.7,827.389
12.8,840.803
12.9,854.268
13,868.116
13.1,882.015
13.2,896.296
13.3,910.63
13.4,925.017
13.5,939.456
13.6,953.62
13.7,968.166
13.8,982.765
13.9,997.747
14,1013.11
14.1,1028.2
14.2,1043.35
14.3,1058.87
14.4,1074.12
14.5,1089.76
14.6,1105.45
14.7,1121.52
14.8,1137.65
