0,0
0.01,-8.64341e-25
0.02,-2.59306e-24
0.03,-5.18618e-24
0.04,-8.64375e-24
0.05,-1.29658e-23
0.06,-1.81524e-23
0.07,-2.42035e-23
0.08,-3.11192e-23
0.09,-3.88995e-23
0.1,-4.75444e-23
0.11,-5.70541e-23
0.12,-6.74284e-23
0.13,-7.86676e-23
0.14,-9.07715e-23
0.15,-1.0374e-22
0.16,-1.17574e-22
0.17,-1.32272e-22
0.18,-1.47836e-22
0.19,-1.64264e-22
0.2,-1.81558e-22
0.21,-1.99716e-22
0.22,-2.18739e-22
0.23,-2.38628e-22
0.24,-2.59382e-22
0.25,-2.81001e-22
0.26,-3.03485e-22
0.27,-3.26834e-22
0.28,-3.51049e-22
0.29,-3.76129e-22
0.3,-4.02074e-22
0.31,-4.28884e-22
0.32,-4.56561e-22
0.33,-4.85102e-22
0.34,-5.14509e-22
0.35,-5.44782e-22
0.36,-5.7592e-22
0.37,-6.07923e-22
0.38,-6.40793e-22
0.39,-6.74527e-22
0.4,-7.09128e-22
0.41,-7.44594e-22
0.42,-7.80926e-22
0.43,-8.18124e-22
0.44,-8.56188e-22
0.45,-8.95118e-22
0.46,-9.34913e-22
0.47,-9.75575e-22
0.48,-1.0171e-21
0.49,-1.0595e-21
0.5,-1.10276e-21
0.51,-1.14688e-21
0.52,-1.19187e-21
0.53,-1.23773e-21
0.54,-1.28445e-21
0.55,-1.33204e-21
0.56,-1.3805e-21
0.57,-1.42982e-21
0.58,-1.48001e-21
0.59,-1.53107e-21
0.6,-1.58299e-21
0.61,-1.63578e-21
0.62,-1.68943e-21
0.63,-1.74395e-21
0.64,-1.79934e-21
0.65,-1.85559e-21
0.66,-1.91272e-21
0.67,-1.9707e-21
0.68,-2.02956e-21
0.69,-2.08928e-21
0.7,-2.14986e-21
0.71,-2.21132e-21
0.72,-2.27364e-21
0.73,-2.33683e-21
0.74,-2.40088e-21
0.75,-2.4658e-21
0.76,-2.53159e-21
0.77,-2.59825e-21
0.78,-2.66577e-21
0.79,-2.73416e-21
0.8,-2.80342e-21
0.81,-2.87354e-21
0.82,-2.94453e-21
0.83,-3.01639e-21
0.84,-3.08912e-21
0.85,-3.16271e-21
0.86,-3.23717e-21
0.87,-3.3125e-21
0.88,-3.38869e-21
0.89,-3.46575e-21
0.9,-3.54368e-21
0.91,-3.62248e-21
0.92,-3.70214e-21
0.93,-3.78268e-21
0.94,-3.86407e-21
0.95,-3.94634e-21
0.96,-4.02948e-21
0.97,-4.11348e-21
0.98,-4.19835e-21
0.99,-4.28409e-21
1,-4.37069e-21
1.01,-4.45817e-21
1.02,-4.54651e-21
