0,1,0,1.22465e-16
0.1,1,0,1.22465e-16
0.2,1,0,1.22465e-16
0.3,1,0,1.22465e-16
0.4,1,0,1.22465e-16
0.5,1,0,1.22465e-16
0.6,1,0,1.22465e-16
0.7,1,0,1.22465e-16
0.8,1,0,1.22465e-16
0.9,1,0,1.22465e-16
1,1,0,1.22465e-16
1.1,1,0,1.22465e-16
1.2,1,0,1.22465e-16
1.3,1,0,1.22465e-16
1.4,1,0,1.22465e-16
1.5,1,0,1.22465e-16
1.6,1,0,1.22465e-16
1.7,1,0,1.22465e-16
1.8,1,0,1.22465e-16
1.9,1,0,1.22465e-16
2,1,0,1.22465e-16
2.1,1,0,1.22465e-16
2.2,1,0,1.22465e-16
2.3,1,0,1.22465e-16
2.4,1,0,1.22465e-16
2.5,1,0,1.22465e-16
2.6,1,0,1.22465e-16
2.7,1,0,1.22465e-16
2.8,1,0,1.22465e-16
2.9,1,0,1.22465e-16
3,1,0,1.22465e-16
3.1,1,0,1.22465e-16
3.2,1,0,1.22465e-16
3.3,1,0,1.22465e-16
3.4,1,0,1.22465e-16
3.5,1,0,1.22465e-16
3.6,1,0,1.22465e-16
3.7,1,0,1.22465e-16
3.8,1,0,1.22465e-16
3.9,1,0,1.22465e-16
4,1,0,1.22465e-16
4.1,1,0,1.22465e-16
4.2,1,0,1.22465e-16
4.3,1,0,1.22465e-16
4.4,1,0,1.22465e-16
4.5,1,0,1.22465e-16
4.6,1,0,1.22465e-16
4.7,1,0,1.22465e-16
4.8,1,0,1.22465e-16
4.9,1,0,1.22465e-16
5,1,0,1.22465e-16
5.1,1,0,1.22465e-16
5.2,1,0,1.22465e-16
5.3,1,0,1.22465e-16
5.4,1,0,1.22465e-16
5.5,1,0,1.22465e-16
5.6,1,0,1.22465e-16
5.7,1,0,1.22465e-16
5.8,1,0,1.22465e-16
5.9,1,0,1.22465e-16
6,1,0,1.22465e-16
6.1,1,0,1.22465e-16
6.2,1,0,1.22465e-16
6.3,1,0,1.22465e-16
6.4,1,0,1.22465e-16
6.5,1,0,1.22465e-16
6.6,1,0,1.22465e-16
6.7,1,0,1.22465e-16
6.8,1,0,1.22465e-16
6.9,1,0,1.22465e-16
7,1,0,1.22465e-16
